"ejercicio_fiscal","clave_de_entidad","entidad_federativa","nombre_principal","origen","peso_vivo_kilogramos","peso_desembarcado_kilogramos","valor_pesos"
2008,14,"JALISCO","MOJARRA","CAPTURA",14450,14450,363209.6187
2008,14,"JALISCO","OSTION","CAPTURA",93492,93492,2048161.645
2008,14,"JALISCO","OTRAS","ACUACULTURA",3408,3408,495918.08
2008,14,"JALISCO","OTRAS","CAPTURA",847012,839916,15074122.4122
2008,14,"JALISCO","PAMPANO","CAPTURA",23455,20655,449189.024
2008,14,"JALISCO","PARGO","CAPTURA",506091.5356,505781.103,23882223.953775
2008,14,"JALISCO","PULPO","CAPTURA",236984,236984,13415036.9452
2008,14,"JALISCO","RAYA Y SIMILARES","CAPTURA",100722,86009,1230414.3305
2008,14,"JALISCO","ROBALO","CAPTURA",43583.4,43327,2677097.9296
2008,14,"JALISCO","RONCO","CAPTURA",11582,11582,184222.4478
2008,14,"JALISCO","SIERRA","CAPTURA",457795.8104,457671.9816,10370636.33702
2008,14,"JALISCO","TIBURON","CAPTURA",65053.9,60415.875,1042354.48532
2008,14,"JALISCO","TILAPIA","ACUACULTURA",7646149.6,7636976,118006941.8436
2008,14,"JALISCO","TRUCHA","ACUACULTURA",4643,4643,378363.9285
2008,15,"MEXICO","BAGRE","ACUACULTURA",25397,25397,368764.44
2008,15,"MEXICO","CARPA","ACUACULTURA",5762285,5762285,31713485.95
2008,15,"MEXICO","CHARAL","ACUACULTURA",330056,330056,1729493.44
2008,15,"MEXICO","LANGOSTINO","ACUACULTURA",7894,7894,1153498.3
2008,15,"MEXICO","LOBINA","ACUACULTURA",16598,16598,319677.48
2008,15,"MEXICO","MOJARRA","ACUACULTURA",5000,5000,160000
2008,15,"MEXICO","OTRAS","ACUACULTURA",95920.02,95920.02,7167337.1
2008,15,"MEXICO","TILAPIA","ACUACULTURA",651159,651159,8199600.45
2008,15,"MEXICO","TRUCHA","ACUACULTURA",3002768,3002768,136595916.32
2008,16,"MICHOACAN","BAGRE","ACUACULTURA",245316.7,241732,8032055.82
2008,16,"MICHOACAN","BAGRE","CAPTURA",6171,6171,92732.64
2008,16,"MICHOACAN","BANDERA","CAPTURA",13766,13766,137893.54
2008,16,"MICHOACAN","BARRILETE","CAPTURA",4000,4000,27600
2008,16,"MICHOACAN","BERRUGATA","CAPTURA",22,20,184.8
2008,16,"MICHOACAN","CAMARON","ACUACULTURA",21330,21330,847138.4
2008,16,"MICHOACAN","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",2154357.776,2154357.776,21972002.77584
2008,16,"MICHOACAN","CARPA","ACUACULTURA",2894472.8,2843089,14458003.88
2008,16,"MICHOACAN","CAZON","CAPTURA",40251.644,36592.403,807667.10122
2008,16,"MICHOACAN","CHARAL","ACUACULTURA",908851,908851,5071016.26
2008,16,"MICHOACAN","CORVINA","CAPTURA",1414,1414,18537.54
2008,16,"MICHOACAN","ESMEDREGAL","CAPTURA",25.3,23,541.88
2008,16,"MICHOACAN","GUACHINANGO","CAPTURA",396109.908,380917.2721,17355633.99885
2008,16,"MICHOACAN","JAIBA","CAPTURA",754,754,9319.44
2008,16,"MICHOACAN","JUREL","CAPTURA",187907.3,187901,2270414.26
2008,16,"MICHOACAN","LANGOSTA","CAPTURA",76645.8,76645.8,7026245.86
2008,16,"MICHOACAN","LANGOSTINO","CAPTURA",17117,17117,848329.59
2008,16,"MICHOACAN","LEBRANCHA","CAPTURA",10,10,127.7
2008,16,"MICHOACAN","LENGUADO","CAPTURA",1850,1850,25308
2008,16,"MICHOACAN","LISA","CAPTURA",24890,24806,238340.6
2008,16,"MICHOACAN","MERO Y SIMILARES","CAPTURA",16573.7,16012.5,448751.46
2008,16,"MICHOACAN","MOJARRA","ACUACULTURA",577,577,12468.97
2008,16,"MICHOACAN","MOJARRA","CAPTURA",808.6,806,9351.68
2008,16,"MICHOACAN","OSTION","CAPTURA",16439,16439,468900.14
2008,16,"MICHOACAN","OTRAS","ACUACULTURA",39802.5,26415,1445127.25
2008,16,"MICHOACAN","OTRAS","CAPTURA",221894,221143.4,3162659.832
2008,16,"MICHOACAN","PAMPANO","CAPTURA",13249,13249,322570.59
2008,16,"MICHOACAN","PARGO","CAPTURA",86178.45,78374.5,3061871.08
2008,16,"MICHOACAN","PULPO","CAPTURA",9581,9581,353831.39
2008,16,"MICHOACAN","RAYA Y SIMILARES","CAPTURA",42523.6,39499,560261.76
2008,16,"MICHOACAN","ROBALO","CAPTURA",30998,28210,1334994.49
2008,16,"MICHOACAN","RONCO","CAPTURA",73866.4,73705,1468939.35
2008,16,"MICHOACAN","SIERRA","CAPTURA",126607.2,126607.2,3015764.048
2008,16,"MICHOACAN","TIBURON","CAPTURA",53092.2454,48285.6612,977764.715764
2008,16,"MICHOACAN","TILAPIA","ACUACULTURA",12723662.98,12232686.4,88040633
2008,16,"MICHOACAN","TRUCHA","ACUACULTURA",449654.6,449654.6,20351409.7701
2008,17,"MORELOS","BAGRE","ACUACULTURA",32090,32090,465946.8
2008,17,"MORELOS","LOBINA","ACUACULTURA",32580,32580,675712.8
2008,17,"MORELOS","OTRAS","ACUACULTURA",26223.098,26223.098,17890924.6329
2008,17,"MORELOS","TILAPIA","ACUACULTURA",580180,580180,17433369.24
2008,17,"MORELOS","TRUCHA","ACUACULTURA",6938,6938,425494.42
2008,18,"NAYARIT","ALMEJA","CAPTURA",23115,23115,73043.4
2008,18,"NAYARIT","ATUN","CAPTURA",3435,3375,60894.75
2008,18,"NAYARIT","BAGRE","CAPTURA",25645.4,23314,564016
2008,18,"NAYARIT","BANDERA","CAPTURA",580222.5,459799.8,3552749.65
2008,18,"NAYARIT","BAQUETA","CAPTURA",6988.45,6359.5,245911.38
2008,18,"NAYARIT","BARRILETE","CAPTURA",7709,7709,52977.28
2008,18,"NAYARIT","BERRUGATA","CAPTURA",83725.5,79225,998814.67
2008,18,"NAYARIT","BONITO","CAPTURA",2109,2014,10537.4
2008,18,"NAYARIT","CABRILLA","CAPTURA",282,262,5678.66
2008,18,"NAYARIT","CAMARON","ACUACULTURA",4407697,4407697,176689053.85
2008,18,"NAYARIT","CAMARON","CAPTURA",5159084.6,4846564,137610219.34
2008,18,"NAYARIT","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",2164654.8961,2164654.8961,37393911.024588
2008,18,"NAYARIT","CAZON","CAPTURA",257971.1039,215213.3496,3852630.336688
2008,18,"NAYARIT","CINTILLA","CAPTURA",6235,6235,190749.8
2008,18,"NAYARIT","CORVINA","CAPTURA",320741.87,294113.7,6569397.384
2008,18,"NAYARIT","ESMEDREGAL","CAPTURA",9040.9,8219,268753.04
2008,18,"NAYARIT","GUACHINANGO","CAPTURA",333797.7,304438,12678298.161
2008,18,"NAYARIT","JAIBA","CAPTURA",700,700,8652
2008,18,"NAYARIT","JUREL","CAPTURA",11486,10668,152313.4
2008,18,"NAYARIT","LANGOSTA","CAPTURA",10699,10699,1320455.55
2008,18,"NAYARIT","LANGOSTINO","CAPTURA",106263,106263,602833
2008,18,"NAYARIT","LEBRANCHA","CAPTURA",2024,1840,14720
2008,18,"NAYARIT","LENGUADO","CAPTURA",10215.1,9481,144057.3
2008,18,"NAYARIT","LISA","CAPTURA",601670,601670,6455037.95
2008,18,"NAYARIT","LOBINA","CAPTURA",19025.6,17296,313371.95
2008,18,"NAYARIT","MERO Y SIMILARES","CAPTURA",15093.4,13829,392557.88
2008,18,"NAYARIT","MOJARRA","CAPTURA",659741.7,650342,6039630.51
2008,18,"NAYARIT","OSTION","ACUACULTURA",1161892,1161892,14377966.35
2008,18,"NAYARIT","OSTION","CAPTURA",260833,260833,4676826.02
2008,18,"NAYARIT","OTRAS","CAPTURA",2482327.75,2289451.7,24240195.905
2008,18,"NAYARIT","PAMPANO","CAPTURA",11612.6,11571,108405.15
2008,18,"NAYARIT","PARGO","CAPTURA",254926.63,234474.3,9258146.561
2008,18,"NAYARIT","PULPO","CAPTURA",6217.5,6216,205576.14
2008,18,"NAYARIT","RAYA Y SIMILARES","CAPTURA",98849,76066,816688.86
2008,18,"NAYARIT","ROBALO","CAPTURA",821852.93,800079.3,19096586.72
2008,18,"NAYARIT","RONCO","CAPTURA",22598,22597,149795.04
2008,18,"NAYARIT","SIERRA","CAPTURA",595700.7529,594607.0091,7983942.263979
2008,18,"NAYARIT","TIBURON","CAPTURA",464125.6719,369115.535,3755422.00585
2008,18,"NAYARIT","TILAPIA","ACUACULTURA",5632106.8,5150289,70994688.08
2008,18,"NAYARIT","TRUCHA","CAPTURA",1650,1500,12140
2008,19,"NUEVO LEON","BAGRE","ACUACULTURA",17198.9,17198.9,249728.028
2008,19,"NUEVO LEON","CARPA","ACUACULTURA",32482,32482,177676.54
2008,19,"NUEVO LEON","LOBINA","ACUACULTURA",16490,16490,317597.4
2008,19,"NUEVO LEON","TILAPIA","ACUACULTURA",44308.6,44308.6,556072.93
2008,20,"OAXACA","ALMEJA","CAPTURA",30500,30500,1122102
2008,20,"OAXACA","ATUN","CAPTURA",168949,168949,2367915.62
2008,20,"OAXACA","BAGRE","CAPTURA",211694.5,211694.5,1870796.115
2008,20,"OAXACA","BANDERA","CAPTURA",41933,41933,507234.49
2008,20,"OAXACA","BAQUETA","CAPTURA",47634,47354,1257386.33
2008,20,"OAXACA","BARRILETE","CAPTURA",246654,246654,1756753.67
2008,20,"OAXACA","BERRUGATA","CAPTURA",90380,89637,1055480.63
2008,20,"OAXACA","BESUGO","CAPTURA",100,100,1955
2008,20,"OAXACA","BONITO","CAPTURA",1850,1850,10822.5
2008,20,"OAXACA","CABRILLA","CAPTURA",15385,15005,291938.49
2008,20,"OAXACA","CALAMAR","CAPTURA",10,10,51.6
2008,20,"OAXACA","CAMARON","CAPTURA",1341980.31,1148329,55280443.869
2008,20,"OAXACA","CARACOL","CAPTURA",27200,27200,1608623.5
2008,20,"OAXACA","CAZON","CAPTURA",226994.4897,192469.15,3664419.38814
2008,20,"OAXACA","CINTILLA","CAPTURA",3418,3418,87142.6
2008,20,"OAXACA","CORVINA","CAPTURA",46306.4,46252.5,856160.015
2008,20,"OAXACA","ESMEDREGAL","CAPTURA",5607,5602,126509.3
2008,20,"OAXACA","FAUNA","CAPTURA",550831.0755,466805.997,2882846.28558
2008,20,"OAXACA","GUACHINANGO","CAPTURA",532742.5,531457,16537964.94
2008,20,"OAXACA","JAIBA","CAPTURA",53298,53298,542263.66
2008,20,"OAXACA","JUREL","CAPTURA",1088120,1088120,10802153.82
2008,20,"OAXACA","LANGOSTA","CAPTURA",2398,2398,266292.13
2008,20,"OAXACA","LEBRANCHA","CAPTURA",330,330,2468.4
2008,20,"OAXACA","LENGUADO","CAPTURA",119042,118742,1258777.05
2008,20,"OAXACA","LISA","CAPTURA",256608.5,256488.5,3738126.23
2008,20,"OAXACA","LOBINA","ACUACULTURA",4883,4883,94046.58
2008,20,"OAXACA","MERO Y SIMILARES","CAPTURA",880,880,26628.1
2008,20,"OAXACA","MOJARRA","ACUACULTURA",1006,1006,19825.5
2008,20,"OAXACA","MOJARRA","CAPTURA",112009.5,112009.5,1575417.025
2008,20,"OAXACA","OSTION","CAPTURA",103815,57312,1609976.04
2008,20,"OAXACA","OTRAS","CAPTURA",813264.9,807148,10220232.56
2008,20,"OAXACA","PAMPANO","CAPTURA",10184,10184,190383.94
2008,20,"OAXACA","PARGO","CAPTURA",222549.3,221384.5,6890574.17
2008,20,"OAXACA","PIERNA","CAPTURA",90,90,429.3
2008,20,"OAXACA","PULPO","CAPTURA",76131,76131,3115745.06
2008,20,"OAXACA","RAYA Y SIMILARES","CAPTURA",289603.4,184076,1590982.54
2008,20,"OAXACA","ROBALO","CAPTURA",113123,112888,3257609.425
2008,20,"OAXACA","RONCO","CAPTURA",101977,101837,1607656.39
2008,20,"OAXACA","SARDINA","CAPTURA",1508,1300,2249
2008,20,"OAXACA","SIERRA","CAPTURA",143714,143714,2757086.47
2008,20,"OAXACA","TIBURON","CAPTURA",573845.9875,466282,5267625.50105
2008,20,"OAXACA","TILAPIA","ACUACULTURA",771055,771055,15641992.14
2008,21,"PUEBLA","CARPA","ACUACULTURA",3601847,3601847,23994390.51
2008,21,"PUEBLA","LOBINA","ACUACULTURA",23903,23903,460371.78
2008,21,"PUEBLA","OTRAS","ACUACULTURA",35150,35150,444723.2
2008,21,"PUEBLA","TILAPIA","ACUACULTURA",768665,768665,10482856.3
2008,21,"PUEBLA","TRUCHA","ACUACULTURA",902364,902364,36985131.43
2008,22,"QUERETARO","BAGRE","ACUACULTURA",2793,2793,99095.64
2008,22,"QUERETARO","CARPA","ACUACULTURA",133570,133570,1641487.9
2008,22,"QUERETARO","OTRAS","ACUACULTURA",56.75,56.75,6080.1375
2008,22,"QUERETARO","TILAPIA","ACUACULTURA",360161,360161,4909225.74
2008,22,"QUERETARO","TRUCHA","ACUACULTURA",6398,6398,299509.02
2008,23,"QUINTANA ROO","ALMEJA","CAPTURA",2774,2774,24133.8
2008,23,"QUINTANA ROO","BAGRE","CAPTURA",613.8,558,3906
2008,23,"QUINTANA ROO","BANDERA","CAPTURA",22,20,163.6
2008,23,"QUINTANA ROO","BONITO","CAPTURA",9544.1,8713,40083.64
2008,23,"QUINTANA ROO","CABRILLA","CAPTURA",19493.595,17721.45,665164.7285
2008,23,"QUINTANA ROO","CAMARON","CAPTURA",258075.6,168093,10272247.19
2008,23,"QUINTANA ROO","CARACOL","CAPTURA",150850,21550,719985.5
2008,23,"QUINTANA ROO","CAZON","CAPTURA",37325.1,34307,529594.93
2008,23,"QUINTANA ROO","CORVINA","CAPTURA",24081.3,21843,384407.63
2008,23,"QUINTANA ROO","ESMEDREGAL","CAPTURA",115772.8,107008,2694521.715
2008,23,"QUINTANA ROO","FAUNA","CAPTURA",83183.2909,70494.3144,461032.816216
2008,23,"QUINTANA ROO","GUACHINANGO","CAPTURA",40934.15,37382,1392504.335
2008,23,"QUINTANA ROO","JUREL","CAPTURA",15234.3,14034.5,131916.745
2008,23,"QUINTANA ROO","LANGOSTA","CAPTURA",323779.72,220683.86,61589971.395
2008,23,"QUINTANA ROO","LENGUADO","CAPTURA",184.8,168,3393.6
2008,23,"QUINTANA ROO","LISA","CAPTURA",22665.3,20801,478883.96
2008,23,"QUINTANA ROO","MERO Y SIMILARES","CAPTURA",932972.71,849928.1,26807367.46
2008,23,"QUINTANA ROO","MOJARRA","CAPTURA",80586.2,77323,786933.72
2008,23,"QUINTANA ROO","OTRAS","CAPTURA",444225.75,426100.7,7942824.555
2008,23,"QUINTANA ROO","PAMPANO","CAPTURA",38053.6,37022,1322691.15
2008,23,"QUINTANA ROO","PARGO","CAPTURA",144195.5,132916,3775884.64
2008,23,"QUINTANA ROO","PETO","CAPTURA",154520.3,152497,2647228.15
2008,23,"QUINTANA ROO","PULPO","CAPTURA",184121.75,176281.5,6174029.96
2008,23,"QUINTANA ROO","RAYA Y SIMILARES","CAPTURA",1381.2,1182,18213.6
2008,23,"QUINTANA ROO","ROBALO","CAPTURA",147817.35,134571,6103428.09
2008,23,"QUINTANA ROO","RONCO","CAPTURA",771.3,735,6257.88
2008,23,"QUINTANA ROO","RUBIA Y VILLAJAIBA","CAPTURA",78849.1,71818,1727689.9
2008,23,"QUINTANA ROO","RUBIO","CAPTURA",191771.95,175390,1999986.535
2008,23,"QUINTANA ROO","SIERRA","CAPTURA",3302.7,3086,51936.91
2008,23,"QUINTANA ROO","TIBURON","CAPTURA",234038.8,231927,3740531.85
2008,23,"QUINTANA ROO","TILAPIA","ACUACULTURA",53333,53333,1599862.08
2008,24,"SAN LUIS POTOSI","BAGRE","ACUACULTURA",68040.7,65140,1905023.31
2008,24,"SAN LUIS POTOSI","CARPA","ACUACULTURA",47291.1,41972,565831.99
2008,24,"SAN LUIS POTOSI","LANGOSTINO","ACUACULTURA",8279,8279,1031671.95
2008,24,"SAN LUIS POTOSI","MOJARRA","ACUACULTURA",4442.9,4039,56590.44
2008,24,"SAN LUIS POTOSI","OTRAS","ACUACULTURA",1496,1360,82052.5
2008,24,"SAN LUIS POTOSI","ROBALO","ACUACULTURA",1269.4,1154,30719.48
2008,24,"SAN LUIS POTOSI","TILAPIA","ACUACULTURA",238424.1,222670,5037903.94
2008,25,"SINALOA","ALMEJA","CAPTURA",1636792.4855,1522752.9655,4662393.613458
2008,25,"SINALOA","ATUN","CAPTURA",60192891.4,60163784,572366044.178
2008,25,"SINALOA","BAGRE","ACUACULTURA",757230.5,690170,7258496.83844
2008,25,"SINALOA","BAGRE","CAPTURA",1243.6,1151,8382.528
2008,25,"SINALOA","BANDERA","CAPTURA",580336.875,553258.5,2678638.77616
2008,25,"SINALOA","BAQUETA","CAPTURA",354636.0357,336605.7945,7610551.1751029
2008,25,"SINALOA","BARRILETE","CAPTURA",21381891,21381891,142910089.633
2008,25,"SINALOA","BERRUGATA","CAPTURA",727242.3,694536,4688484.875
2008,25,"SINALOA","BONITO","CAPTURA",4548124,4548124,35633179.301
2008,25,"SINALOA","CABRILLA","CAPTURA",2578.8,2519,47501.22204
2008,25,"SINALOA","CALAMAR","CAPTURA",1865374.4,1393083.96,4835076.71104
2008,25,"SINALOA","CAMARON","ACUACULTURA",37413068.18,37381953.98,1438140788.9197
2008,25,"SINALOA","CAMARON","CAPTURA",23028255.254,15745295.44,1017362441.88982
2008,25,"SINALOA","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",10625131.041,10625131.041,128634783.3315
2008,25,"SINALOA","CARACOL","CAPTURA",82828,24466,431901.80424
2008,25,"SINALOA","CARPA","ACUACULTURA",193810.6,170756,535629.63474
2008,25,"SINALOA","CAZON","CAPTURA",694793.502,568504.2272,9711064.934068
2008,25,"SINALOA","CHARAL","CAPTURA",80,80,407.4624
2008,25,"SINALOA","CORVINA","CAPTURA",589488.5616,555280.544,9523285.1991242
2008,25,"SINALOA","ESMEDREGAL","CAPTURA",154,140,3206.0448
2008,25,"SINALOA","FAUNA","CAPTURA",1335966.1906,1132174.746,9220116.7596317
2008,25,"SINALOA","GUACHINANGO","CAPTURA",235858.3,219096,6624702.72216
2008,25,"SINALOA","JAIBA","CAPTURA",13070897.5,13061297.5,151134431.6512
2008,25,"SINALOA","JUREL","CAPTURA",56057.3,55265,443367.87588
2008,25,"SINALOA","LANGOSTA","CAPTURA",40923.6,40923.6,5356530.76484
2008,25,"SINALOA","LANGOSTINO","CAPTURA",657.7,657.7,72370.442736
2008,25,"SINALOA","LEBRANCHA","CAPTURA",4181,3470,26852.472
2008,25,"SINALOA","LENGUADO","CAPTURA",905555.3,843514,13405669.22856
2008,25,"SINALOA","LISA","ACUACULTURA",411,411,3994.92
2008,25,"SINALOA","LISA","CAPTURA",1851677.9,1787684.5,11070455.13518
2008,25,"SINALOA","LOBINA","ACUACULTURA",402314.55,361586,7739939.63594
2008,25,"SINALOA","LOBINA","CAPTURA",134154.5273,120676.2326,2601817.48754592
2008,25,"SINALOA","MERO Y SIMILARES","CAPTURA",383.5,355,8824.788
2008,25,"SINALOA","MOJARRA","ACUACULTURA",127211.2,105622,1552507.69614
2008,25,"SINALOA","MOJARRA","CAPTURA",599285.7,588105.5,3978239.86762
2008,25,"SINALOA","OSTION","ACUACULTURA",249733.6,249733.6,2003196.71484
2008,25,"SINALOA","OSTION","CAPTURA",91433,91433,1287804.31622
2008,25,"SINALOA","OTRAS","CAPTURA",2590683.15,2329483.26,29546835.58565
2008,25,"SINALOA","PAMPANO","CAPTURA",75261.4,74748,921511.85112
2008,25,"SINALOA","PARGO","CAPTURA",634084.85,608884,14249888.0522
2008,25,"SINALOA","PEPINO DE MAR","CAPTURA",24090.8,24090.8,580957.35112
2008,25,"SINALOA","PIERNA","CAPTURA",36605.6,33784,323296.1424
2008,25,"SINALOA","RAYA Y SIMILARES","CAPTURA",598436.85,346744,5582753.14064
2008,25,"SINALOA","ROBALO","CAPTURA",288123.54,275388.5,7437766.32704
2008,25,"SINALOA","RONCO","CAPTURA",98192.2,97319,591708.2562
2008,25,"SINALOA","RUBIA Y VILLAJAIBA","CAPTURA",112184,112184,579098.28638
2008,25,"SINALOA","SARDINA","CAPTURA",96706416,83367600,51403819.536
2008,25,"SINALOA","SIERRA","CAPTURA",968648.7891,968616.7581,10031061.0148784
2008,25,"SINALOA","TIBURON","CAPTURA",4060703.25,3315489,29645885.2839
2008,25,"SINALOA","TILAPIA","ACUACULTURA",6773675.65,5139392.5,74331497.59724
2008,26,"SONORA","ALMEJA","ACUACULTURA",131262,131262,3499879.8
2008,26,"SONORA","ALMEJA","CAPTURA",475347,466547,8261383.15
2008,26,"SONORA","ANCHOVETA","CAPTURA",8093291,6976975,4056981.5
2008,26,"SONORA","BAGRE","ACUACULTURA",268134,263434,2558323.12
2008,26,"SONORA","BAGRE","CAPTURA",78617,78617,753649.84
2008,26,"SONORA","BANDERA","CAPTURA",253,230,1308.7
2008,26,"SONORA","BAQUETA","CAPTURA",106156.5,105450,2729812.7
2008,26,"SONORA","BERRUGATA","CAPTURA",1160317.8,1159673,6054885.41
2008,26,"SONORA","CABRILLA","CAPTURA",113015.8,109771,2325803.76
2008,26,"SONORA","CALAMAR","CAPTURA",26215768,24148856.5,45297022.605
2008,26,"SONORA","CAMARON","ACUACULTURA",81322210.5,81321862.5,3396043823.76
2008,26,"SONORA","CAMARON","CAPTURA",15235002.96,10098924.6,766433885.7282
2008,26,"SONORA","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",9763120.8,9763120.8,67849614.542
2008,26,"SONORA","CARACOL","CAPTURA",793456,476650,4556495.28
2008,26,"SONORA","CARPA","ACUACULTURA",244195,244195,670583.97
2008,26,"SONORA","CAZON","CAPTURA",125403.5,113592,1864355.36
2008,26,"SONORA","CORVINA","CAPTURA",3534033,3272704,28221207.61
2008,26,"SONORA","FAUNA","CAPTURA",2269272.1892,1923112.0207,12577152.61585
2008,26,"SONORA","GUACHINANGO","CAPTURA",80368.5,79825,2466257.59
2008,26,"SONORA","JAIBA","CAPTURA",3921378,3902288,37134537.55
2008,26,"SONORA","JUREL","CAPTURA",13323.8,13246,179902.21
2008,26,"SONORA","LANGOSTA","CAPTURA",6457,6457,921953.78
2008,26,"SONORA","LENGUADO","CAPTURA",925974.4,889360,14953282.42
2008,26,"SONORA","LISA","CAPTURA",215976,215976,1480804.64
2008,26,"SONORA","LOBINA","ACUACULTURA",800,800,15408
2008,26,"SONORA","MACARELA","CAPTURA",701330,701330,1458766.4
2008,26,"SONORA","MOJARRA","ACUACULTURA",7001.5,6365,85800.2
2008,26,"SONORA","MOJARRA","CAPTURA",28937.8,28875,335282.45
2008,26,"SONORA","OSTION","ACUACULTURA",80475,80475,1579174.22
2008,26,"SONORA","OTRAS","CAPTURA",8739219.35,8452081,33032564.9
2008,26,"SONORA","PAMPANO","CAPTURA",11306.8,9193,148620.38
2008,26,"SONORA","PARGO","CAPTURA",66414.5,65099,1536807.29
2008,26,"SONORA","PIERNA","CAPTURA",100096,98841,924012.86
2008,26,"SONORA","PULPO","CAPTURA",204433.1,193106,8350414.78
2008,26,"SONORA","RAYA Y SIMILARES","CAPTURA",1067751.05,958551,10617869.22
2008,26,"SONORA","ROBALO","CAPTURA",760,700,30462
2008,26,"SONORA","RONCO","CAPTURA",182,170,808.4
2008,26,"SONORA","RUBIA Y VILLAJAIBA","CAPTURA",14000,14000,68859
2008,26,"SONORA","SARDINA","CAPTURA",572350757,493405825,317909807.57
2008,26,"SONORA","SIERRA","CAPTURA",2610914,2610914,29351827.84
2008,26,"SONORA","TIBURON","CAPTURA",1856621.2,1834297,22034089.35
2008,26,"SONORA","TILAPIA","ACUACULTURA",746200,733914,9443853.3
2008,27,"TABASCO","ALMEJA","CAPTURA",155285,155285,3883750.75
2008,27,"TABASCO","ANCHOVETA","CAPTURA",3595.28,3594,25741.78
2008,27,"TABASCO","ATUN","CAPTURA",43447.6,43231,747160.14
2008,27,"TABASCO","BAGRE","CAPTURA",22075,22075,216123.74
2008,27,"TABASCO","BANDERA","CAPTURA",2123936,2123936,21806651.67
2008,27,"TABASCO","BERRUGATA","CAPTURA",31138,31138,294180.2
2008,27,"TABASCO","BESUGO","CAPTURA",568880,568880,11988905.22
2008,27,"TABASCO","BONITO","CAPTURA",448466,448446,2234358.19
2008,27,"TABASCO","CABRILLA","CAPTURA",37384,37384,607014.43
2008,27,"TABASCO","CAMARON","ACUACULTURA",218587.8,192771,8215792.21
2008,27,"TABASCO","CAMARON","CAPTURA",253005.6,201324,10062321.06
2008,27,"TABASCO","CARACOL","CAPTURA",47575,47575,448030.5
2008,27,"TABASCO","CARPA","CAPTURA",1077142.9,1077142.9,16705870.435
2008,27,"TABASCO","CAZON","CAPTURA",308566.3,308560,4394764.53
2008,27,"TABASCO","CINTILLA","CAPTURA",3497026,3497026,24413448.71
2008,27,"TABASCO","CORVINA","CAPTURA",59837.3,59571,645276.11
2008,27,"TABASCO","ESMEDREGAL","CAPTURA",452660,452518,9090538.31
2008,27,"TABASCO","FAUNA","CAPTURA",42061.3512,35645.2132,233119.694326
2008,27,"TABASCO","GUACHINANGO","CAPTURA",1041700,1041700,47432025.46
2008,27,"TABASCO","JAIBA","CAPTURA",1252543,1252543,15193155.7
2008,27,"TABASCO","JUREL","CAPTURA",1198928.5,1198850,7701913.96
2008,27,"TABASCO","LANGOSTINO","CAPTURA",1064948.25,1064948.25,44994797.913
2008,27,"TABASCO","LENGUADO","CAPTURA",334,334,4144.32
2008,27,"TABASCO","LISA","CAPTURA",564617.1,564617.1,5758057.61
2008,27,"TABASCO","MERO Y SIMILARES","CAPTURA",892114,892114,24616874.74
2008,27,"TABASCO","MOJARRA","ACUACULTURA",932731.33,932731.33,22428123.5819
2008,27,"TABASCO","MOJARRA","CAPTURA",366511.2,366511.2,8533742.29
2008,27,"TABASCO","OSTION","ACUACULTURA",17173322,17173322,33855417.56
2008,27,"TABASCO","OTRAS","CAPTURA",1660352.5,1660028.5,26829050.42
2008,27,"TABASCO","PAMPANO","CAPTURA",20492,20492,592458.49
2008,27,"TABASCO","PARGO","CAPTURA",213223,213223,5931519.84
2008,27,"TABASCO","PETO","CAPTURA",2002701,2002701,29713866.67
2008,27,"TABASCO","RAYA Y SIMILARES","CAPTURA",947582,947550,6899951.16
2008,27,"TABASCO","ROBALO","CAPTURA",2157977.1,2157977.1,97612100.763
2008,27,"TABASCO","RONCO","CAPTURA",275308,275308,1857318.77
2008,27,"TABASCO","RUBIA Y VILLAJAIBA","CAPTURA",144375,144375,2879925.6
2008,27,"TABASCO","RUBIO","CAPTURA",4323,4323,69751.44
2008,27,"TABASCO","SIERRA","CAPTURA",1367535,1367535,20219787.99
2008,27,"TABASCO","TIBURON","CAPTURA",309867,309867,4496493.17
2008,27,"TABASCO","TILAPIA","ACUACULTURA",2475110.2,2474408.5,45891181.803
2008,27,"TABASCO","TRUCHA","CAPTURA",87117,86909,826174.78
2008,28,"TAMAULIPAS","ALMEJA","CAPTURA",3146,3146,116873.9
2008,28,"TAMAULIPAS","ANCHOVETA","CAPTURA",6246,6246,34401.88
2008,28,"TAMAULIPAS","ATUN","CAPTURA",597,597,9938.46
2008,28,"TAMAULIPAS","BAGRE","ACUACULTURA",469928,469928,13157018.59
2008,28,"TAMAULIPAS","BAGRE","CAPTURA",642214.05,599969.4,7322766.018
2008,28,"TAMAULIPAS","BANDERA","CAPTURA",6721.6,6349,57068.86
2008,28,"TAMAULIPAS","BARRILETE","CAPTURA",271,271,1869.9
2008,28,"TAMAULIPAS","BERRUGATA","CAPTURA",7648.5,7560,31021.18
2008,28,"TAMAULIPAS","BESUGO","CAPTURA",13171.1,12925,256232.22
